"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","X1D132","X1D132b","C58","F4","NFIX02","Arqua","NFIX01","ARqua1","Kin001","N40_94","N33_94","str_12D13","X12D13","PDC82","Di1525a","ATCC31749","J_07","str_11546","str_2788"
"g004776_000001","g004776","msuE","FMN reductase (NADPH)",60,16,73,1,1,1,0,0,0,0,73,"FMN reductase (NADPH)(73)","msuE(73)",573,603,590.51,5160,1,"1D132_04909","1D132b_00698","C58_05134","F4_00526","NFIX02_02468","Arqua_03198","NFIX01_01931","ARqua1_04125","Kin001_04961","N40_94_03996","N33_94_01156","str_12D13_04872","12D13_04867","PDC82_04241","Di1525a_01403","ATCC31749_05199","J_07_04782","str_11546_04759","str_2788_02050"
"g003892_1_000003","g003892_1",NA,"hypothetical protein",70,18,73,1.08,1,3,1,5,1,6,79,"hypothetical protein(80)","NA(80)",240,1128,1093.09,5162,1,"1D132_03483","1D132b_03975","C58_03413","F4_03699","NFIX02_01596","Arqua_02045","NFIX01_01403","ARqua1_03054",NA,NA,NA,"str_12D13_04038","12D13_03583",NA,NA,NA,NA,NA,NA
"g005404","g005404","kptA","RNA 2'-phosphotransferase",50,13,73,1,1,1,0,0,0,0,73,"RNA 2'-phosphotransferase(73)","kptA(73)",426,564,550.27,5166,1,"1D132_03425","1D132b_03917","C58_03355","F4_03640","NFIX02_01539","Arqua_01987","NFIX01_01460","ARqua1_02996","Kin001_03419",NA,NA,NA,NA,NA,"Di1525a_03554","ATCC31749_03792",NA,"str_11546_04139",NA
"g000776_000003","g000776",NA,"IS3 family transposase IS426",80,42,73,1.49,1,6,11,19,11,36,109,"IS3 family transposase IS426(87):hypothetical protein(33)","NA(120)",144,942,647.4,5168,1,NA,NA,"C58_04345;C58_04624","F4_04801","NFIX02_00076;NFIX02_05298","Arqua_05349","NFIX01_02549;NFIX01_05295",NA,NA,NA,NA,NA,NA,NA,"Di1525a_04194","ATCC31749_00015;ATCC31749_03180;ATCC31749_05059",NA,"str_11546_02213;str_11546_04891","str_2788_01940;str_2788_03854"
"g000759_1_000001","g000759_1",NA,"hypothetical protein",60,47,73,1.23,1,2,0,17,0,17,90,"hypothetical protein(90)","NA(90)",189,513,426.27,5171,1,NA,NA,NA,NA,"NFIX02_02987",NA,"NFIX01_03217",NA,NA,NA,NA,NA,NA,NA,"Di1525a_02320",NA,NA,NA,"str_2788_00139"
"g002010_1_000001","g002010_1",NA,"hypothetical protein",60,25,73,1.4,1,4,0,17,0,29,102,"hypothetical protein(102)","NA(102)",159,921,344.47,5173,1,"1D132_05015","1D132b_01307",NA,NA,NA,NA,NA,NA,"Kin001_05523",NA,NA,NA,NA,NA,"Di1525a_01974",NA,NA,NA,NA
"g003302_000001","g003302","otnI","hypothetical protein",60,24,73,1.04,1,2,0,3,0,3,76,"hypothetical protein(45):2-oxo-tetronate isomerase(31)","NA(45):otnI(31)",315,804,778.97,5174,1,NA,NA,NA,NA,"NFIX02_05195",NA,"NFIX01_05144",NA,"Kin001_04718","N40_94_04125","N33_94_01285","str_12D13_04650","12D13_04665","PDC82_04179","Di1525a_01854",NA,"J_07_04957",NA,"str_2788_01790"
"g002801","g002801","ppsE","hypothetical protein",50,23,73,1.03,1,2,1,2,1,2,75,"hypothetical protein(74):Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsE(1):Putative aminoacrylate hydrolase RutD(1)","NA(74):ppsE(1):rutD(1)",417,9603,4366.66,5177,1,NA,NA,NA,NA,"NFIX02_01845",NA,"NFIX01_00730",NA,"Kin001_03485","N40_94_01898","N33_94_02249",NA,NA,"PDC82_04628","Di1525a_03621","ATCC31749_03860;ATCC31749_03861","J_07_03967","str_11546_04071","str_2788_03616"
"g000728_000001","g000728",NA,"hypothetical protein",60,49,73,1.27,1,3,0,18,0,20,93,"hypothetical protein(93)","NA(93)",396,705,685.71,5179,1,NA,NA,NA,NA,"NFIX02_00849",NA,"NFIX01_00196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g013125_000003","g013125",NA,"hypothetical protein",80,3,73,1,1,1,1,0,1,0,73,"hypothetical protein(74)","NA(74)",513,1239,1051.38,5182,1,NA,NA,"C58_05171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"str_2788_01912"
"g003546_1_000003","g003546_1",NA,"hypothetical protein",70,19,72,1.22,1,3,0,14,0,16,88,"hypothetical protein(88)","NA(88)",447,783,705.03,5186,1,"1D132_04867","1D132b_00656","C58_05092","F4_00484","NFIX02_05024;NFIX02_05182","Arqua_03240","NFIX01_01200;NFIX01_05131","ARqua1_04167","Kin001_04705;Kin001_04918","N40_94_03955;N40_94_04112","N33_94_01114;N33_94_01272","str_12D13_04637;str_12D13_04830;str_12D13_04963","12D13_01498;12D13_04653;12D13_05041","PDC82_04023;PDC82_04192","Di1525a_01841;Di1525a_01954","ATCC31749_05154;ATCC31749_05386","J_07_04823;J_07_04970","str_11546_04802;str_11546_05209","str_2788_01777;str_2788_03090"
"g000771_000001","g000771","virB4","Type IV secretion system protein virB4",60,47,72,1.26,1,3,0,17,0,19,91,"Type IV secretion system protein virB4(91)","virB4(91)",951,2547,2444.27,5187,1,NA,NA,NA,NA,"NFIX02_00853",NA,"NFIX01_00192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g003612_1_000001","g003612_1",NA,"hypothetical protein",60,19,72,1.08,1,2,0,6,0,6,78,"hypothetical protein(78)","NA(78)",228,462,231.46,5188,1,"1D132_04871","1D132b_00660","C58_05096","F4_00488","NFIX02_05028","Arqua_03236","NFIX01_01204","ARqua1_04163","Kin001_04923","N40_94_03959","N33_94_01119","str_12D13_04834;str_12D13_04945","12D13_01502;12D13_05059","PDC82_04019","Di1525a_01958","ATCC31749_05158;ATCC31749_05382","J_07_04819","str_11546_04798;str_11546_05213","str_2788_03094"
"g001905","g001905",NA,"hypothetical protein",50,33,72,1,1,1,0,0,0,0,72,"hypothetical protein(72)","NA(72)",531,561,546.71,5191,1,"1D132_04013","1D132b_01023","C58_03974","F4_04408","NFIX02_00805","Arqua_02850","NFIX01_00240","ARqua1_03103","Kin001_04004","N40_94_04771","N33_94_05006","str_12D13_03906","12D13_03451","PDC82_03118","Di1525a_04730","ATCC31749_04427","J_07_03469","str_11546_03558","str_2788_04865"
"g004004_1_000003","g004004_1",NA,"hypothetical protein",70,18,72,1.22,1,3,0,14,0,16,88,"hypothetical protein(88)","NA(88)",360,360,360,5194,1,"1D132_04869","1D132b_00658","C58_05094","F4_00486","NFIX02_05026;NFIX02_05179","Arqua_03238","NFIX01_01202;NFIX01_05128","ARqua1_04165","Kin001_04702;Kin001_04921","N40_94_03957;N40_94_04109","N33_94_01117;N33_94_01269","str_12D13_04634;str_12D13_04832;str_12D13_04947","12D13_01500;12D13_04650;12D13_05057","PDC82_04021;PDC82_04195","Di1525a_01838;Di1525a_01956","ATCC31749_05156;ATCC31749_05384","J_07_04821;J_07_04973","str_11546_04800;str_11546_05211","str_2788_01774;str_2788_03092"
"g002373_000002","g002373",NA,"IS30 family transposase ISRle2",70,24,72,1.19,1,2,5,14,5,14,86,"IS30 family transposase ISRle2(54):hypothetical protein(37)","NA(91)",180,1002,795.66,5195,1,"1D132_01187;1D132_04855","1D132b_03646","C58_01475;C58_05080","F4_01559","NFIX02_05012","Arqua_05347","NFIX01_01188",NA,"Kin001_01178;Kin001_04906","N40_94_01435",NA,"str_12D13_01131;str_12D13_04818","12D13_02547","PDC82_04035","Di1525a_03152","ATCC31749_05447",NA,"str_11546_05151","str_2788_03856"
"g003231_1_000003","g003231_1",NA,"hypothetical protein",70,21,72,1.18,1,2,0,13,0,13,85,"hypothetical protein(85)","NA(85)",192,687,623.33,5196,1,"1D132_01351;1D132_04750","1D132b_01485;1D132b_04140","C58_01607","F4_01690","NFIX02_02936;NFIX02_04906","Arqua_04042","NFIX01_03166;NFIX01_04966","ARqua1_04968","Kin001_01310;Kin001_04768","N40_94_00148;N40_94_04334","N33_94_00148;N33_94_04903","str_12D13_01260","12D13_01642","PDC82_01097","Di1525a_01778;Di1525a_02108","ATCC31749_02302","J_07_00938;J_07_04639","str_11546_01381","str_2788_00198"
"g005219_000002","g005219","eutC","Ethanolamine ammonia-lyase light chain",70,15,72,1.06,1,2,0,4,0,4,76,"Ethanolamine ammonia-lyase light chain(76)","eutC(76)",744,756,752.61,5198,1,NA,NA,NA,NA,NA,"Arqua_04924",NA,"ARqua1_00160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g004288","g004288","fabG","3-oxoacyl-[acyl-carrier-protein] reductase FabG",50,18,72,1.08,1,2,0,6,0,6,78,"3-oxoacyl-[acyl-carrier-protein] reductase FabG(51):Cyclic-di-GMP-binding biofilm dispersal mediator protein(5):2-(R)-hydroxypropyl-CoM dehydrogenase(3):2%2C3-dihydro-2%2C3-dihydroxybenzoate dehydrogenase(3):NAD-dependent glycerol dehydrogenase(3):Oxidoreductase UcpA(3):putative oxidoreductase(2):hypothetical protein(2):Dihydroanticapsin 7-dehydrogenase(2):4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2(2):putative 2%2C4-dienoyl-CoA reductase(1):3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase(1)","fabG(51):bdcA(5):ucpA(3):dhbA(3):xecD(3):golD(3):fabG2(2):tsaC1(2):bacC(2):NA(2):fadH(1):hcaB(1)",216,1497,763.31,5201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N33_94_01718",NA,NA,NA,NA,NA,NA,NA,NA
"g006587_1_000008","g006587_1",NA,"hypothetical protein",80,4,72,1,1,1,0,0,0,0,72,"hypothetical protein(72)","NA(72)",345,369,350.92,5203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J_07_05124",NA,NA
"g000628_000001","g000628",NA,"hypothetical protein",60,50,72,1.26,1,3,0,17,0,19,91,"hypothetical protein(91)","NA(91)",1305,1413,1370.37,5204,1,NA,NA,NA,NA,"NFIX02_00850",NA,"NFIX01_00195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g000553_1_000005","g000553_1","traG","Conjugal transfer protein TraG",80,50,72,1.24,1,3,1,15,1,17,89,"Conjugal transfer protein TraG(84):hypothetical protein(6)","traG(84):NA(6)",534,2046,1949.7,5205,1,NA,NA,NA,NA,"NFIX02_00858",NA,"NFIX01_00187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g002396_1_000001","g002396_1",NA,"hypothetical protein",60,22,71,1.08,1,2,0,6,0,6,77,"hypothetical protein(77)","NA(77)",219,708,597.82,5209,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"str_12D13_04577","12D13_04935",NA,NA,NA,NA,NA,NA
"g004604_000003","g004604",NA,"hypothetical protein",80,17,71,1.01,1,2,0,1,0,1,72,"hypothetical protein(72)","NA(72)",399,399,399,5209,2,"1D132_04816","1D132b_01551","C58_05041","F4_00433","NFIX02_04973","Arqua_05018","NFIX01_01149","ARqua1_00705","Kin001_04866","N40_94_04365","N33_94_04934","str_12D13_04778","12D13_04793","PDC82_04074","Di1525a_01905","ATCC31749_05406","J_07_04873;J_07_05063","str_11546_05191","str_2788_01902"
"g000755_000002","g000755",NA,"hypothetical protein",70,48,71,1.24,1,3,0,15,0,17,88,"hypothetical protein(88)","NA(88)",333,483,366.14,5211,1,NA,NA,NA,NA,"NFIX02_00855",NA,"NFIX01_00190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g008396_000003","g008396",NA,"hypothetical protein",80,8,71,1,1,1,0,0,0,0,71,"hypothetical protein(71)","NA(71)",363,363,363,5212,1,"1D132_02036","1D132b_03085","C58_02291","F4_02387","NFIX02_02078","Arqua_02268","NFIX01_02173","ARqua1_04309","Kin001_02013","N40_94_00895","N33_94_00896","str_12D13_01959","12D13_02340","PDC82_00226","Di1525a_02911","ATCC31749_03127","J_07_00206","str_11546_02167","str_2788_00931"
"g000930_1_000001","g000930_1",NA,"hypothetical protein",60,42,71,1.23,1,3,0,14,0,16,87,"hypothetical protein(87)","NA(87)",270,291,278.52,5214,1,NA,NA,NA,NA,"NFIX02_00882",NA,"NFIX01_00163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g000737","g000737",NA,"hypothetical protein",50,48,71,1.23,1,3,0,14,0,16,87,"hypothetical protein(87)","NA(87)",783,1197,1030.31,5215,1,NA,NA,NA,NA,"NFIX02_00881",NA,"NFIX01_00164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g002688_000001","g002688","pspA","Phosphoserine phosphatase 1",60,25,71,1.13,1,2,0,9,0,9,80,"Phosphoserine phosphatase 1(53):phosphoglycerate mutase GpmB(25):hypothetical protein(2)","pspA(53):gpmB(25):NA(2)",336,663,587.81,5216,1,"1D132_04609","1D132b_00402",NA,NA,"NFIX02_05102",NA,"NFIX01_00044",NA,"Kin001_02863;Kin001_04610","N40_94_01277;N40_94_03912","N33_94_01472;N33_94_04267","str_12D13_02775","12D13_02559","PDC82_03569;PDC82_05106","Di1525a_04447;Di1525a_05114","ATCC31749_03199","J_07_02875;J_07_04586","str_11546_04694","str_2788_01318;str_2788_04470"
"g006178_000001","g006178",NA,"hypothetical protein",60,12,71,1,1,1,0,0,0,0,71,"hypothetical protein(71)","NA(71)",204,207,204.85,5217,1,"1D132_04522","1D132b_00315",NA,NA,"NFIX02_01040",NA,"NFIX01_02797",NA,"Kin001_04522","N40_94_03820","N33_94_04175","str_12D13_04458","12D13_04003","PDC82_03459","Di1525a_04360","ATCC31749_04952","J_07_02963","str_11546_03067","str_2788_04362"
"g002025_1_000003","g002025_1","bcp","hypothetical protein",70,29,71,1.17,1,3,2,9,2,12,83,"hypothetical protein(56):Peroxiredoxin Bcp(29)","NA(56):bcp(29)",144,726,510.53,5220,1,"1D132_03492","1D132b_03224","C58_03423","F4_03710","NFIX02_01603","Arqua_02054","NFIX01_00032","ARqua1_03063",NA,"N40_94_03931","N33_94_04286",NA,NA,NA,NA,"ATCC31749_05304",NA,"str_11546_04949",NA
"g002415_1_000004","g002415_1",NA,"hypothetical protein",70,17,71,1.01,1,2,0,1,0,1,72,"hypothetical protein(72)","NA(72)",651,666,659.92,5222,1,NA,NA,NA,NA,"NFIX02_02995",NA,"NFIX01_03225",NA,"Kin001_03677",NA,NA,NA,NA,"PDC82_00584","Di1525a_02312",NA,NA,NA,"str_2788_00130"
"g000954_000002","g000954",NA,"hypothetical protein",70,44,71,1.23,1,3,0,14,0,16,87,"hypothetical protein(87)","NA(87)",171,516,186,5224,1,NA,NA,NA,NA,NA,NA,NA,NA,"Kin001_05389",NA,NA,NA,NA,NA,"Di1525a_01810",NA,NA,NA,NA
"g002794_1_000001","g002794_1",NA,"hypothetical protein",60,24,71,1.08,1,2,0,6,0,6,77,"hypothetical protein(77)","NA(77)",753,762,755.81,5226,1,"1D132_04092","1D132b_01102","C58_04054","F4_04489","NFIX02_00726","Arqua_02770","NFIX01_00319","ARqua1_03183","Kin001_04083","N40_94_04851","N33_94_05086","str_12D13_03985","12D13_03530","PDC82_03038","Di1525a_04809","ATCC31749_04502","J_07_03389","str_11546_03486","str_2788_04945"
"g000708_000001","g000708",NA,"hypothetical protein",60,49,71,1.28,1,3,0,18,0,20,91,"hypothetical protein(74):Type IV secretion system protein VirB11(16):Putative conjugal transfer protein(1)","NA(91)",270,1071,948.07,5227,1,NA,NA,NA,NA,"NFIX02_00856",NA,"NFIX01_00189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g003841_1_000003","g003841_1",NA,"hypothetical protein",70,14,71,1.06,1,3,0,2,0,4,75,"hypothetical protein(75)","NA(75)",963,1704,1523.52,5231,1,"1D132_03482","1D132b_03974","C58_03412","F4_03698","NFIX02_01595","Arqua_02044","NFIX01_01404","ARqua1_03053",NA,NA,NA,"str_12D13_04039","12D13_03584",NA,NA,NA,NA,NA,NA
"g003010","g003010",NA,"hypothetical protein",50,25,71,1.07,1,2,1,5,1,5,76,"hypothetical protein(77)","NA(77)",1002,1509,1237.99,5232,1,"1D132_04095","1D132b_01105","C58_04057","F4_04492","NFIX02_00723","Arqua_02767","NFIX01_00322","ARqua1_03186","Kin001_04086","N40_94_04854","N33_94_05089","str_12D13_03988","12D13_03533","PDC82_03035","Di1525a_04812","ATCC31749_04505","J_07_03386","str_11546_03483","str_2788_04948"
"g005702","g005702",NA,"hypothetical protein",50,13,71,1,1,1,1,0,1,0,71,"hypothetical protein(72)","NA(72)",306,630,610.21,5234,1,"1D132_01238","1D132b_04027","C58_01529","F4_01614","NFIX02_03073","Arqua_04120","NFIX01_03303","ARqua1_05046","Kin001_01232","N40_94_00069","N33_94_00069","str_12D13_01184","12D13_01566","PDC82_01176","Di1525a_02033","ATCC31749_02156","J_07_01017","str_11546_01240","str_2788_00054"
"g000813_000001","g000813",NA,"hypothetical protein",60,46,71,1.24,1,3,0,15,0,17,88,"hypothetical protein(88)","NA(88)",264,282,281.08,5235,1,NA,NA,NA,NA,"NFIX02_00854",NA,"NFIX01_00191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g004291_000003","g004291","cysA","Sulfate/thiosulfate import ATP-binding protein CysA",80,18,71,1,1,1,0,0,0,0,71,"Sulfate/thiosulfate import ATP-binding protein CysA(56):Vitamin B12 import ATP-binding protein BtuD(15)","cysA(56):btuD(15)",1116,1287,1180.44,5236,1,NA,NA,"C58_05021","F4_00411","NFIX02_04955","Arqua_05038","NFIX01_01131","ARqua1_00725",NA,NA,NA,NA,NA,"PDC82_04094","Di1525a_01886",NA,NA,NA,"str_2788_01882"
"g002111","g002111",NA,"hypothetical protein",50,27,70,1.01,1,2,0,1,0,1,71,"hypothetical protein(71)","NA(71)",123,681,571.65,5241,1,"1D132_00140","1D132b_02162","C58_00499","F4_03341","NFIX02_04093","Arqua_00977","NFIX01_04322","ARqua1_01985","Kin001_00140",NA,NA,"str_12D13_00158","12D13_00413",NA,"Di1525a_00404","ATCC31749_01035",NA,NA,NA
"g005807_000002","g005807",NA,"hypothetical protein",70,13,70,1,1,1,0,0,0,0,70,"hypothetical protein(70)","NA(70)",219,366,264.13,5245,1,NA,NA,"C58_02526","F4_02621","NFIX02_00222","Arqua_03273","NFIX01_00777","ARqua1_03495",NA,NA,NA,NA,NA,NA,NA,"ATCC31749_00250",NA,NA,NA
"g003795","g003795",NA,"hypothetical protein",50,21,70,1,1,1,0,0,0,0,70,"hypothetical protein(70)","NA(70)",702,714,708.51,5246,1,"1D132_04182","1D132b_02628","C58_04179","F4_04616","NFIX02_00657","Arqua_02645","NFIX01_05269","ARqua1_03308","Kin001_04173","N40_94_04941","N33_94_05176","str_12D13_04110","12D13_03655",NA,"Di1525a_04899","ATCC31749_04599","J_07_03293","str_11546_03392","str_2788_05035"
"g003348_000001","g003348",NA,"hypothetical protein",60,23,70,1,1,1,0,0,0,0,70,"hypothetical protein(70)","NA(70)",1215,1254,1233.47,5247,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J_07_05077",NA,NA
"g007411_1_000005","g007411_1","benM","HTH-type transcriptional regulator BenM",80,6,70,1.2,1,2,6,14,6,14,84,"HTH-type transcriptional regulator BenM(82):hypothetical protein(7):HTH-type transcriptional regulator CatM(1)","benM(82):NA(7):catM(1)",159,957,853.73,5248,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDC82_04013",NA,NA,NA,NA,NA
"g003715_000001","g003715","accB","Biotin carboxyl carrier protein of acetyl-CoA carboxylase",60,21,70,1,1,1,0,0,0,0,70,"Biotin carboxyl carrier protein of acetyl-CoA carboxylase(67):hypothetical protein(3)","accB(67):NA(3)",162,444,430.84,5249,1,"1D132_04064","1D132b_01074","C58_04026","F4_04461","NFIX02_00754","Arqua_02798","NFIX01_00291","ARqua1_03155","Kin001_04055","N40_94_04823","N33_94_05058","str_12D13_03957","12D13_03502","PDC82_03066","Di1525a_04781","ATCC31749_04473","J_07_03417","str_11546_03514","str_2788_04917"
"g004954_000001","g004954",NA,"hypothetical protein",60,16,70,1,1,1,0,0,0,0,70,"hypothetical protein(70)","NA(70)",156,384,367.46,5251,1,"1D132_01852","1D132b_02901","C58_02105","F4_02196","NFIX02_02264","Arqua_02453","NFIX01_02359","ARqua1_00808","Kin001_01824","N40_94_00704","N33_94_00704","str_12D13_01756","12D13_02137","PDC82_00418","Di1525a_02702","ATCC31749_02930","J_07_00396","str_11546_01980","str_2788_00738"
"g003944_1_000001","g003944_1",NA,"hypothetical protein",60,18,70,1.23,1,3,0,13,0,16,86,"hypothetical protein(86)","NA(86)",351,501,496.08,5253,1,NA,NA,"C58_00434",NA,NA,"Arqua_01045",NA,"ARqua1_02053",NA,NA,NA,NA,NA,NA,NA,NA,"J_07_02131",NA,NA
"g004065_000001","g004065","citZ","Citrate synthase 2",60,18,70,1.01,1,2,0,1,0,1,71,"Citrate synthase 2(54):hypothetical protein(17)","citZ(54):NA(17)",885,1251,1173.63,5256,1,NA,NA,"C58_04588;C58_04926",NA,NA,NA,NA,NA,"Kin001_04781","N40_94_03902","N33_94_04257","str_12D13_04722","12D13_04737",NA,NA,NA,NA,NA,NA
"g005711_1_000007","g005711_1","qseB","Transcriptional regulatory protein QseB",95,11,70,1,1,1,1,0,1,0,70,"Transcriptional regulatory protein QseB(70):Transcriptional regulatory protein TcrA(1)","qseB(70):tcrA(1)",255,765,665.66,5258,1,NA,NA,"C58_04799","F4_00149","NFIX02_02648","Arqua_03008","NFIX01_04849","ARqua1_03935",NA,"N40_94_04256","N33_94_04826",NA,NA,NA,NA,NA,NA,NA,"str_2788_01703"
"g000805","g000805",NA,"hypothetical protein",50,47,70,1.17,1,3,4,11,4,12,82,"hypothetical protein(86)","NA(86)",285,438,335.97,5260,1,NA,NA,NA,NA,"NFIX02_00876",NA,"NFIX01_00169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g005251_1_000007","g005251_1","sasA","Adaptive-response sensory-kinase SasA",90,10,69,1.03,1,2,0,2,0,2,71,"Adaptive-response sensory-kinase SasA(70):Swarming motility regulation sensor protein RssA(1)","sasA(70):rssA(1)",906,1365,1345.01,5265,1,NA,NA,"C58_04800","F4_00150","NFIX02_02649","Arqua_03007","NFIX01_04850","ARqua1_03934",NA,"N40_94_04257","N33_94_04827",NA,NA,NA,NA,NA,NA,NA,"str_2788_01704"
"g004061_000004","g004061","macA","Macrolide export protein MacA",90,19,69,1.04,1,3,0,2,0,3,72,"Macrolide export protein MacA(71):hypothetical protein(1)","macA(71):NA(1)",234,1209,1180.88,5265,2,NA,NA,"C58_04801","F4_00151","NFIX02_02650","Arqua_03006","NFIX01_04851","ARqua1_03933",NA,"N40_94_04258","N33_94_04828",NA,NA,NA,NA,NA,NA,NA,"str_2788_01705"
"g001397_2_000035","g001397_2","macB","Macrolide export ATP-binding/permease protein MacB",95,9,69,1.03,1,2,0,2,0,2,71,"Macrolide export ATP-binding/permease protein MacB(71)","macB(71)",1947,1950,1949.62,5265,3,NA,NA,"C58_04802","F4_00152","NFIX02_02651","Arqua_03005","NFIX01_04852","ARqua1_03932",NA,"N40_94_04259","N33_94_04829",NA,NA,NA,NA,NA,NA,NA,"str_2788_01706"
"g000838_000001","g000838",NA,"IS3 family transposase ISKpn11",60,43,69,1.22,1,3,11,14,11,15,84,"IS3 family transposase ISKpn11(59):hypothetical protein(36)","NA(95)",144,831,526.86,5271,1,NA,NA,NA,NA,"(NFIX02_00065:NFIX02_00068)",NA,"(NFIX01_02538:NFIX01_02541)",NA,NA,NA,NA,NA,NA,NA,"(Di1525a_01677:Di1525a_01680)",NA,NA,NA,NA
"g003917_1_000001","g003917_1","ped","(S)-1-Phenylethanol dehydrogenase",60,19,69,1.07,1,2,0,5,0,5,74,"(S)-1-Phenylethanol dehydrogenase(46):3-oxoacyl-[acyl-carrier-protein] reductase FabG(20):Oxidoreductase UcpA(7):hypothetical protein(1)","ped(46):fabG(20):ucpA(7):NA(1)",123,792,694.01,5272,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"str_2788_01649"
"g003036_000001","g003036","gsiA","Glutathione import ATP-binding protein GsiA",60,25,69,1,1,1,1,0,1,0,69,"Glutathione import ATP-binding protein GsiA(46):putative ABC transporter ATP-binding protein(13):putative ABC transporter ATP-binding protein YejF(8):Oligopeptide transport ATP-binding protein OppD(1):Oligopeptide transport ATP-binding protein OppF(1):hypothetical protein(1)","gsiA(46):NA(14):yejF(8):oppD(1):oppF(1)",174,1716,1623.73,5274,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J_07_05075:J_07_05076)",NA,NA
"g012787_000003","g012787","nfdA","N-substituted formamide deformylase",80,4,69,1,1,1,0,0,0,0,69,"N-substituted formamide deformylase(69)","nfdA(69)",1806,1992,1808.7,5275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J_07_05142",NA,NA
"g001180_3_000043","g001180_3","takP","Alpha-keto acid-binding periplasmic protein TakP",95,4,69,1,1,1,0,0,0,0,69,"Alpha-keto acid-binding periplasmic protein TakP(69)","takP(69)",936,1113,1110.43,5278,1,NA,NA,"C58_04889","F4_00240","NFIX02_02738","Arqua_02918","NFIX01_04939","ARqua1_03845",NA,"N40_94_04275","N33_94_04845",NA,NA,NA,NA,"ATCC31749_05364",NA,"str_11546_05230","str_2788_01865"
"g005853_000003","g005853",NA,"hypothetical protein",80,13,69,1,1,1,0,0,0,0,69,"hypothetical protein(69)","NA(69)",285,285,285,5279,1,NA,NA,"C58_04798","F4_00148","NFIX02_02647","Arqua_03009","NFIX01_04848","ARqua1_03936",NA,"N40_94_04255","N33_94_04825",NA,NA,NA,NA,NA,NA,NA,"str_2788_01702"
"g003675_1_000001","g003675_1",NA,"hypothetical protein",60,19,69,1.04,1,2,0,3,0,3,72,"hypothetical protein(72)","NA(72)",1266,1296,1288,5282,1,NA,NA,NA,NA,NA,NA,NA,NA,"Kin001_05336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g003914_000003","g003914","trxB","Thioredoxin reductase",80,20,69,1.16,1,2,0,11,0,11,80,"Thioredoxin reductase(80)","trxB(80)",894,1017,952.35,5285,1,"1D132_01350;1D132_04749","1D132b_01484;1D132b_04139","C58_01606","F4_01689","NFIX02_02937;NFIX02_04905","Arqua_04043","NFIX01_03167;NFIX01_04967","ARqua1_04969","Kin001_01309;Kin001_04767","N40_94_00147;N40_94_04333","N33_94_00147;N33_94_04902","str_12D13_01259","12D13_01641","PDC82_01098","Di1525a_01777;Di1525a_02107","ATCC31749_02301","J_07_00939;J_07_04640","str_11546_01380","str_2788_00197"
